#TYPE Selected.System.Diagnostics.Eventing.Reader.EventLogRecord,,,,,,,,,,,,,,,,,,,,,,,,,
Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,MachineName,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
5145,0,,0,12811,0,-9.21436E+18,437704,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437703,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437702,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437701,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437700,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437699,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437698,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437697,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437696,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437695,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437694,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437693,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437692,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437691,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437690,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437689,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437688,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437687,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437686,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437685,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437684,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437683,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437682,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437681,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437680,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437679,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437678,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437677,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437676,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437675,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437674,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437673,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437672,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437671,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437670,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437669,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437668,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437667,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437666,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437665,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437664,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437663,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437662,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437661,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437660,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437659,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437658,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437657,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437656,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437655,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437654,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437653,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437652,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437651,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
5145,0,,0,12811,0,-9.21436E+18,437650,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,536,556,PC01.example.corp,,3/18/2019 22:23,,,c:\users\myuser\desktop\evtxsample\lm_5145_remote_filecopy.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Detailed File Share,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
